41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,65,66,66,66,66,66,66,66,67,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,85,40,86,86,81,81,40,40,87,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,65,66,66,66,66,67,41,41,41,41,41,41,41,41,65,89,81,40,68,106,106,69,40,88,67,41,41,41,41,41,41,41,41,41
41,41,41,41,41,65,89,40,40,81,81,88,67,41,41,41,41,41,41,65,89,81,68,106,107,41,41,85,86,40,88,66,67,41,41,41,41,41,41,41
41,41,41,41,41,85,81,86,40,86,86,86,87,41,41,41,41,65,66,89,81,81,87,41,41,65,66,89,86,86,40,81,88,67,41,41,41,41,41,41
41,41,41,41,41,85,86,81,86,86,40,68,107,41,41,41,41,85,81,81,81,81,88,66,66,89,81,86,81,86,86,86,81,87,41,41,41,41,41,41
41,41,41,41,41,85,40,81,81,68,106,107,41,41,41,41,41,85,40,81,40,86,86,40,40,40,86,86,40,81,40,86,86,88,67,41,41,41,41,41
41,41,41,41,41,85,81,81,68,107,41,41,41,41,41,65,66,89,40,86,86,86,81,81,81,86,40,81,86,40,81,81,81,81,87,41,41,41,41,41
41,41,41,41,41,105,69,40,87,41,41,41,41,65,66,89,86,40,40,40,40,86,81,40,40,40,81,81,40,86,81,40,86,40,87,41,41,41,41,41
41,41,41,41,41,41,85,86,87,41,41,65,66,89,81,81,81,40,40,40,40,40,40,40,86,40,86,86,81,40,86,40,86,81,87,41,41,41,41,41
41,41,41,41,41,41,85,86,87,41,65,89,40,81,86,81,86,81,86,40,40,40,40,40,40,81,81,86,40,81,40,40,40,40,87,41,41,41,41,41
41,41,41,41,41,41,85,40,87,65,89,86,81,40,86,86,81,81,40,40,40,40,40,40,40,40,40,86,81,81,81,81,40,86,87,41,41,41,41,41
41,41,41,41,41,41,85,81,88,89,81,81,40,40,81,86,63,101,101,64,40,40,40,40,40,40,40,86,81,86,40,40,81,86,88,67,41,41,41,41
41,41,41,41,41,65,89,86,86,81,86,86,86,81,86,81,82,42,91,80,40,40,40,40,40,40,40,40,40,81,81,86,86,40,40,87,41,41,41,41
41,41,41,41,65,89,81,81,86,40,81,40,86,86,86,40,83,62,91,80,40,40,40,40,40,40,40,40,81,81,40,81,81,81,81,87,41,41,41,41
41,41,41,65,89,86,86,81,86,40,81,86,40,40,40,40,40,83,61,84,40,40,40,40,40,40,40,40,40,40,40,86,81,81,81,87,41,41,41,41
41,41,41,85,81,40,81,81,40,63,101,101,64,81,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,86,81,87,41,41,41,41
41,41,41,85,40,40,81,40,86,82,42,42,100,64,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,81,86,86,87,41,41,41,41
41,41,41,85,81,86,81,81,86,83,61,61,61,84,40,40,40,40,40,40,40,40,40,40,40,63,101,101,101,101,64,40,40,40,81,87,41,41,41,41
